Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,RelevantEducationLevel,JobLevel,JobRole,RecruiterScore,MaritalStatus,JobType,NumCompaniesWorked,OverTime,SalaryExpectation,InterviewScore,ResumeScore,RequestedBenefits,TotalWorkingYears,PreferredSkills,YearsAtCurrentCompany,RelevantExperience,MonthlyIncome,Ethnicity,HIRED
34,Travel_Rarely,Sales,14,3,Technical Degree,Female,3,1,Sales Representative,3,Divorced,2579,1,Yes,18,3,4,2,8,3,8,2,full_time,non-minority,YES
27,Travel_Rarely,Sales,2,1,Marketing,Male,3,1,Sales Representative,1,Divorced,3041,0,No,11,3,2,1,5,3,4,3,full_time,non-minority,YES
33,Travel_Rarely,Sales,8,4,Marketing,Male,3,2,Sales Executive,3,Divorced,7104,0,No,12,3,4,0,6,3,5,0,full_time,non-minority,YES
30,Travel_Frequently,Research & Development,3,3,Medical,Female,3,1,Research Scientist,3,Divorced,2083,1,No,20,4,3,1,1,2,1,0,full_time,non-minority,YES
34,Travel_Rarely,Research & Development,1,5,Life Sciences,Male,3,1,Research Scientist,4,Married,2691,1,No,12,3,4,1,10,4,10,9,full_time,non-minority,YES
37,Travel_Rarely,Research & Development,3,3,Other,Male,3,3,Manufacturing Director,3,Married,9434,1,No,15,3,3,1,10,2,10,7,full_time,non-minority,YES
29,Travel_Rarely,Sales,3,2,Medical,Female,3,2,Sales Executive,3,Married,5561,1,No,14,3,1,1,6,5,6,0,contract,non-minority,YES
35,Travel_Rarely,Research & Development,6,4,Life Sciences,Male,1,2,Research Scientist,4,Single,6646,1,No,13,3,2,0,17,3,17,11,contract,non-minority,YES
33,Travel_Frequently,Research & Development,6,3,Life Sciences,Male,3,2,Healthcare Representative,4,Divorced,7725,3,No,23,4,3,1,15,2,13,11,full_time,non-minority,YES
54,Travel_Rarely,Human Resources,19,4,Medical,Male,3,3,Human Resources,2,Married,10725,2,No,15,3,3,1,16,1,9,7,full_time,minority,YES
20,Travel_Rarely,Research & Development,10,1,Medical,Male,3,1,Research Scientist,3,Single,1009,1,Yes,11,3,4,0,1,5,1,0,contract,non-minority,YES
35,Non-Travel,Research & Development,3,3,Life Sciences,Male,2,1,Laboratory Technician,3,Married,1281,1,No,18,3,3,2,1,3,1,0,full_time,non-minority,YES
38,Travel_Rarely,Sales,7,4,Marketing,Female,2,2,Sales Executive,4,Single,4028,0,No,20,4,1,0,8,2,7,7,full_time,minority,YES
27,Travel_Frequently,Sales,3,1,Medical,Female,4,2,Sales Executive,4,Divorced,4647,1,Yes,20,4,2,2,6,3,6,5,full_time,minority,YES
50,Travel_Rarely,Research & Development,28,1,Medical,Male,4,1,Laboratory Technician,3,Married,3221,1,Yes,11,3,3,3,20,3,20,8,full_time,non-minority,YES
34,Travel_Rarely,Research & Development,9,3,Medical,Female,2,3,Healthcare Representative,2,Single,8621,1,No,14,3,2,0,9,3,8,7,full_time,non-minority,YES
39,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,2,2,Healthcare Representative,3,Single,4553,1,No,11,3,1,0,20,4,20,7,full_time,minority,YES
32,Travel_Rarely,Sales,10,3,Marketing,Male,3,2,Sales Executive,4,Single,5396,1,No,12,3,4,0,10,2,10,7,full_time,minority,YES
38,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,4,2,Healthcare Representative,4,Single,7625,0,No,13,3,3,0,10,4,9,7,full_time,minority,YES
32,Travel_Rarely,Research & Development,3,2,Life Sciences,Female,3,3,Research Director,4,Single,11159,3,No,15,3,4,0,10,6,7,7,full_time,non-minority,YES
53,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,4,4,Research Director,3,Married,14814,3,No,19,3,3,0,32,3,5,1,full_time,non-minority,YES
41,Travel_Rarely,Human Resources,1,3,Human Resources,Male,2,5,Manager,3,Married,19189,1,No,12,3,2,1,22,3,22,7,full_time,non-minority,YES
28,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,1,1,Research Scientist,2,Single,2216,7,Yes,13,3,4,0,10,4,7,7,full_time,non-minority,YES
30,Travel_Rarely,Sales,27,5,Marketing,Male,3,2,Sales Executive,4,Divorced,5304,7,No,23,4,4,1,10,2,8,7,full_time,non-minority,YES
56,Travel_Rarely,Research & Development,9,3,Medical,Male,3,4,Healthcare Representative,4,Married,11103,7,No,11,3,3,0,30,1,10,7,full_time,minority,YES
45,Travel_Rarely,Sales,2,2,Technical Degree,Male,1,2,Sales Representative,3,Single,6632,0,No,13,3,1,0,9,3,8,7,full_time,minority,YES
47,Travel_Frequently,Sales,27,2,Life Sciences,Female,4,2,Sales Executive,3,Single,6397,4,Yes,12,3,4,0,8,2,5,4,full_time,non-minority,YES
55,Travel_Rarely,Research & Development,2,3,Medical,Male,3,5,Manager,1,Married,19859,5,Yes,13,3,4,1,24,2,5,2,full_time,non-minority,YES
36,Non-Travel,Sales,8,4,Life Sciences,Male,2,3,Sales Executive,1,Single,7587,1,No,15,3,2,0,10,1,10,7,full_time,non-minority,YES
29,Travel_Rarely,Research & Development,27,3,Medical,Female,3,2,Healthcare Representative,3,Married,4335,4,No,12,3,1,1,11,3,8,7,full_time,non-minority,YES
38,Travel_Frequently,Research & Development,2,4,Life Sciences,Female,4,2,Manufacturing Director,1,Single,5980,6,Yes,12,3,4,0,17,2,15,7,contract,minority,YES
34,Travel_Rarely,Research & Development,2,4,Medical,Female,2,1,Research Scientist,1,Single,4381,1,No,11,3,3,0,6,3,6,5,full_time,non-minority,YES
40,Travel_Frequently,Research & Development,2,2,Medical,Female,4,2,Healthcare Representative,2,Married,4244,1,No,24,4,4,1,8,2,8,7,full_time,minority,YES
42,Travel_Frequently,Research & Development,8,3,Life Sciences,Male,3,5,Manager,4,Divorced,18430,1,No,13,3,2,1,24,4,24,7,full_time,minority,YES
24,Non-Travel,Research & Development,9,3,Life Sciences,Male,2,1,Laboratory Technician,2,Divorced,2694,1,No,11,3,3,3,1,4,1,0,full_time,non-minority,YES
29,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,2,1,Laboratory Technician,1,Married,2319,1,Yes,11,3,4,1,1,1,1,0,full_time,non-minority,YES
33,Travel_Rarely,Research & Development,7,3,Medical,Male,3,3,Research Director,3,Married,11691,0,No,11,3,4,0,14,3,13,9,full_time,non-minority,YES
47,Travel_Rarely,Research & Development,2,2,Other,Female,3,4,Manager,4,Married,16752,1,Yes,11,3,3,1,26,3,26,14,full_time,minority,YES
36,Travel_Rarely,Research & Development,1,3,Other,Female,3,2,Manufacturing Director,2,Married,5228,0,No,15,3,1,1,10,2,9,7,full_time,minority,YES
36,Travel_Rarely,Human Resources,13,3,Human Resources,Male,3,1,Human Resources,2,Married,2143,4,No,13,3,2,1,8,2,5,2,full_time,non-minority,YES
34,Travel_Frequently,Research & Development,16,4,Life Sciences,Female,2,1,Research Scientist,4,Single,2553,1,No,16,3,3,0,6,3,5,2,full_time,non-minority,YES
49,Travel_Rarely,Sales,11,3,Marketing,Female,3,3,Sales Executive,4,Married,7654,1,No,18,3,1,2,9,3,9,8,contract,non-minority,YES
27,Travel_Rarely,Research & Development,5,1,Technical Degree,Male,2,3,Research Director,4,Divorced,12808,1,Yes,16,3,2,1,9,3,9,8,full_time,non-minority,YES
26,Travel_Frequently,Research & Development,5,2,Medical,Female,2,1,Research Scientist,3,Married,2366,1,Yes,14,3,1,1,8,2,8,7,contract,non-minority,YES
44,Travel_Rarely,Research & Development,4,3,Medical,Male,3,2,Healthcare Representative,2,Single,5933,9,No,12,3,4,0,10,2,5,2,full_time,non-minority,YES
36,Travel_Rarely,Sales,1,2,Life Sciences,Male,3,2,Sales Executive,4,Married,6201,1,Yes,14,3,4,1,18,1,18,14,full_time,non-minority,YES
32,Travel_Rarely,Sales,13,4,Life Sciences,Male,3,2,Sales Executive,4,Divorced,4403,2,No,11,3,3,1,8,3,5,2,full_time,non-minority,YES
53,Travel_Rarely,Sales,7,2,Marketing,Female,2,3,Sales Executive,4,Married,10934,7,Yes,18,3,4,1,35,3,5,2,full_time,non-minority,YES
32,Travel_Rarely,Research & Development,8,2,Medical,Female,4,2,Research Scientist,3,Married,5175,5,No,12,3,3,1,9,3,5,3,full_time,non-minority,YES
28,Travel_Rarely,Human Resources,8,2,Medical,Male,2,1,Human Resources,4,Divorced,4936,1,No,13,3,4,1,6,6,5,1,full_time,non-minority,YES
25,Travel_Rarely,Sales,3,1,Other,Male,3,2,Sales Executive,1,Married,4194,1,Yes,18,3,4,0,5,3,5,3,full_time,non-minority,YES
35,Travel_Frequently,Research & Development,25,4,Life Sciences,Female,3,1,Research Scientist,2,Divorced,2022,1,Yes,19,3,1,1,10,3,10,2,full_time,non-minority,YES
25,Travel_Rarely,Sales,4,1,Marketing,Male,2,2,Sales Executive,1,Married,4256,1,No,12,3,1,0,5,1,5,2,full_time,non-minority,YES
24,Non-Travel,Research & Development,4,1,Life Sciences,Male,2,1,Laboratory Technician,4,Married,3162,0,No,17,3,4,0,6,2,5,2,full_time,non-minority,YES
32,Travel_Frequently,Sales,5,2,Life Sciences,Male,3,2,Sales Executive,2,Married,6524,1,No,14,3,4,1,10,3,10,8,full_time,non-minority,YES
31,Travel_Rarely,Research & Development,11,4,Life Sciences,Male,3,1,Research Scientist,4,Married,2356,3,Yes,19,3,2,1,8,2,6,4,full_time,non-minority,YES
35,Travel_Rarely,Research & Development,25,3,Technical Degree,Male,2,3,Manufacturing Director,2,Married,10903,3,No,16,3,1,0,16,2,13,10,contract,minority,YES
53,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,3,4,Research Director,4,Single,14275,6,No,18,3,3,0,33,0,12,9,full_time,minority,YES
43,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,3,2,Healthcare Representative,4,Married,5562,4,No,13,3,2,1,12,2,5,2,full_time,non-minority,YES
47,Travel_Rarely,Sales,2,2,Marketing,Female,3,2,Sales Executive,4,Married,4537,0,Yes,22,4,1,1,8,2,7,6,full_time,minority,YES
37,Non-Travel,Sales,19,2,Medical,Male,3,3,Sales Executive,2,Single,7642,1,Yes,13,3,4,0,10,2,10,0,contract,non-minority,YES
39,Travel_Rarely,Human Resources,2,3,Life Sciences,Female,2,2,Human Resources,4,Married,5204,8,No,11,3,3,2,13,2,5,4,full_time,non-minority,YES
33,Travel_Rarely,Human Resources,3,2,Human Resources,Male,3,1,Human Resources,2,Divorced,2277,3,Yes,11,3,3,1,7,4,4,3,full_time,non-minority,YES
36,Travel_Rarely,Research & Development,14,1,Life Sciences,Male,3,2,Healthcare Representative,4,Married,6586,0,Yes,17,3,1,1,17,2,16,8,full_time,non-minority,YES
39,Travel_Rarely,Research & Development,6,3,Medical,Male,3,1,Laboratory Technician,1,Married,2404,7,Yes,21,4,4,0,8,2,2,2,full_time,non-minority,YES
42,Travel_Rarely,Sales,14,2,Medical,Female,2,2,Sales Executive,3,Single,6244,7,No,17,3,1,0,10,6,5,4,contract,non-minority,YES
33,Travel_Rarely,Research & Development,1,4,Other,Male,2,1,Research Scientist,1,Single,2799,3,Yes,11,3,2,0,6,1,3,2,full_time,non-minority,YES
58,Travel_Rarely,Research & Development,5,3,Technical Degree,Female,2,3,Healthcare Representative,2,Divorced,10552,2,Yes,13,3,4,1,24,3,6,0,full_time,non-minority,YES
31,Travel_Rarely,Sales,7,4,Life Sciences,Male,2,1,Sales Representative,3,Married,2329,3,No,15,3,2,0,13,2,7,7,full_time,non-minority,YES
31,Non-Travel,Sales,20,2,Marketing,Female,3,2,Sales Executive,3,Married,6932,1,No,13,3,4,1,9,2,9,8,full_time,non-minority,YES
36,Travel_Rarely,Research & Development,7,4,Other,Male,3,1,Research Scientist,4,Single,4678,2,No,18,3,3,0,8,6,6,2,full_time,non-minority,YES
26,Travel_Frequently,Sales,1,3,Medical,Male,2,2,Sales Executive,1,Single,4294,1,No,12,3,2,0,7,2,7,7,contract,minority,YES
41,Travel_Rarely,Research & Development,6,3,Medical,Male,3,1,Laboratory Technician,1,Single,4721,2,Yes,13,3,3,0,20,3,18,13,full_time,non-minority,YES
36,Travel_Rarely,Research & Development,2,4,Medical,Male,3,1,Laboratory Technician,3,Single,2519,4,No,21,4,3,0,16,6,11,8,full_time,minority,YES
19,Travel_Rarely,Sales,21,3,Other,Male,2,1,Sales Representative,2,Single,2121,1,Yes,13,3,2,0,1,3,1,0,contract,non-minority,YES
31,Travel_Rarely,Research & Development,12,3,Medical,Female,3,2,Healthcare Representative,4,Married,5855,0,Yes,11,3,3,2,10,2,9,7,full_time,non-minority,YES
37,Travel_Rarely,Sales,1,4,Life Sciences,Male,2,3,Sales Executive,3,Married,10609,5,No,11,3,3,0,17,2,14,1,full_time,non-minority,YES
45,Non-Travel,Research & Development,4,2,Life Sciences,Male,3,2,Laboratory Technician,2,Married,4447,1,No,12,3,2,0,9,5,9,7,full_time,minority,YES
52,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,3,4,Manager,4,Married,17099,2,No,15,3,2,1,26,2,9,8,contract,non-minority,YES
53,Travel_Rarely,Sales,2,2,Medical,Male,3,4,Manager,3,Divorced,14852,6,No,13,3,3,1,22,3,17,13,contract,minority,YES
39,Travel_Rarely,Sales,2,5,Life Sciences,Male,4,3,Sales Executive,3,Single,7880,0,No,18,3,4,0,9,3,8,7,full_time,non-minority,YES
33,Travel_Frequently,Research & Development,1,4,Other,Female,4,2,Healthcare Representative,2,Married,5488,1,Yes,13,3,1,1,6,2,6,5,full_time,non-minority,YES
41,Travel_Frequently,Research & Development,9,3,Medical,Male,3,5,Research Director,3,Divorced,19419,2,No,17,3,2,1,21,2,18,16,full_time,non-minority,YES
47,Travel_Rarely,Sales,4,2,Life Sciences,Female,3,2,Sales Executive,4,Single,4163,1,Yes,17,3,3,0,9,0,9,0,full_time,non-minority,YES
50,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,3,4,Manufacturing Director,3,Married,13973,3,Yes,18,3,4,1,22,2,12,11,full_time,non-minority,YES
46,Travel_Rarely,Research & Development,7,2,Medical,Male,3,3,Manufacturing Director,3,Divorced,10845,6,No,13,3,2,1,13,3,8,7,full_time,non-minority,YES
35,Travel_Rarely,Research & Development,25,4,Medical,Female,3,3,Healthcare Representative,3,Divorced,10388,1,Yes,11,3,3,1,16,3,16,10,full_time,non-minority,YES
26,Travel_Rarely,Research & Development,2,2,Medical,Male,4,2,Manufacturing Director,4,Married,5472,1,No,12,3,2,0,8,2,8,7,contract,non-minority,YES
22,Travel_Rarely,Research & Development,8,1,Life Sciences,Male,1,1,Laboratory Technician,1,Married,2451,1,No,15,3,1,1,4,3,4,3,contract,non-minority,YES
48,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,2,3,Healthcare Representative,3,Single,10999,7,No,14,3,2,0,27,3,15,11,full_time,minority,YES
44,Travel_Rarely,Sales,28,3,Medical,Female,4,4,Sales Executive,4,Married,13320,3,Yes,18,3,3,1,23,2,12,11,full_time,minority,YES
50,Non-Travel,Sales,1,3,Life Sciences,Female,3,2,Sales Executive,3,Married,6347,0,No,12,3,1,1,19,3,18,7,full_time,minority,YES
36,Travel_Rarely,Research & Development,16,4,Life Sciences,Female,4,1,Laboratory Technician,1,Single,2743,1,No,16,3,3,0,18,1,17,13,contract,non-minority,YES
45,Travel_Rarely,Sales,11,2,Life Sciences,Female,3,4,Manager,4,Married,17650,3,No,13,3,2,1,26,4,9,3,full_time,non-minority,YES
34,Travel_Rarely,Sales,1,4,Marketing,Male,4,2,Sales Executive,4,Divorced,9725,0,No,11,3,4,1,16,2,15,1,contract,non-minority,YES
59,Travel_Rarely,Sales,1,2,Technical Degree,Male,3,3,Manager,4,Married,11904,3,Yes,14,3,3,1,14,1,6,4,full_time,non-minority,YES
53,Travel_Frequently,Sales,2,3,Marketing,Female,2,3,Sales Executive,2,Married,7525,2,No,12,3,1,1,30,2,15,7,contract,minority,YES
36,Travel_Rarely,Research & Development,15,3,Other,Male,3,2,Laboratory Technician,3,Divorced,4834,7,No,14,3,2,1,9,3,1,0,full_time,non-minority,YES
50,Travel_Rarely,Research & Development,2,4,Medical,Male,3,5,Research Director,3,Married,19237,2,Yes,11,3,4,1,29,2,8,1,full_time,non-minority,YES
26,Travel_Frequently,Research & Development,1,1,Medical,Female,2,1,Research Scientist,3,Divorced,2007,1,No,13,3,3,2,5,5,5,3,full_time,non-minority,YES
56,Travel_Frequently,Research & Development,9,3,Medical,Female,3,1,Research Scientist,3,Married,2942,2,No,19,3,2,1,18,4,5,4,full_time,non-minority,YES
36,Travel_Rarely,Research & Development,12,5,Medical,Female,2,3,Manufacturing Director,4,Single,8858,0,No,11,3,2,0,15,2,14,8,contract,minority,YES
51,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,3,1,Research Scientist,3,Married,2461,9,Yes,12,3,3,3,18,2,10,0,contract,non-minority,YES
28,Non-Travel,Research & Development,24,2,Technical Degree,Male,2,3,Healthcare Representative,1,Single,8722,1,No,12,3,1,0,10,2,10,7,full_time,minority,YES
28,Travel_Rarely,Research & Development,10,3,Other,Female,3,2,Research Scientist,3,Single,3660,3,No,13,3,4,0,10,4,8,7,full_time,non-minority,YES
44,Travel_Rarely,Human Resources,1,2,Medical,Male,2,3,Human Resources,1,Married,10482,9,No,14,3,4,1,24,1,20,6,full_time,minority,YES
33,Travel_Frequently,Research & Development,29,4,Medical,Female,2,2,Research Scientist,3,Single,4508,1,No,22,4,2,0,14,4,13,7,contract,non-minority,YES
34,Travel_Frequently,Research & Development,3,1,Life Sciences,Male,3,2,Healthcare Representative,4,Single,7756,0,No,17,3,3,0,7,1,6,2,full_time,non-minority,YES
25,Travel_Rarely,Research & Development,4,1,Technical Degree,Male,3,1,Laboratory Technician,4,Married,3691,1,Yes,15,3,2,1,7,3,7,7,full_time,non-minority,YES
29,Travel_Rarely,Research & Development,28,4,Life Sciences,Female,3,1,Research Scientist,4,Divorced,2514,4,No,22,4,1,1,11,1,7,5,full_time,minority,YES
39,Travel_Frequently,Research & Development,2,3,Life Sciences,Male,3,4,Healthcare Representative,4,Divorced,12169,7,No,11,3,4,3,21,4,18,7,full_time,minority,YES
40,Travel_Rarely,Research & Development,14,3,Medical,Male,2,5,Research Director,3,Single,19626,1,No,14,3,1,0,21,2,20,7,full_time,non-minority,YES
39,Non-Travel,Research & Development,9,3,Life Sciences,Male,3,2,Laboratory Technician,2,Single,6782,9,No,15,3,3,0,9,2,5,4,contract,non-minority,YES
36,Non-Travel,Research & Development,18,4,Life Sciences,Male,3,2,Manufacturing Director,4,Single,7779,2,No,20,4,1,0,18,0,11,9,full_time,non-minority,YES
28,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,2,1,Research Scientist,2,Married,3201,0,No,17,3,1,0,6,2,5,3,full_time,non-minority,YES
29,Travel_Rarely,Research & Development,8,1,Medical,Male,2,2,Manufacturing Director,4,Married,5056,1,Yes,15,3,3,1,10,2,10,7,full_time,minority,YES
26,Travel_Rarely,Research & Development,3,4,Medical,Male,4,1,Laboratory Technician,4,Married,4420,1,No,22,4,2,1,8,2,8,7,full_time,minority,YES
30,Travel_Rarely,Sales,10,3,Marketing,Male,2,2,Sales Executive,3,Married,6578,1,No,18,3,1,1,10,3,10,3,full_time,non-minority,YES
34,Travel_Frequently,Research & Development,1,3,Medical,Male,2,2,Healthcare Representative,1,Single,5343,0,No,20,4,3,0,14,3,13,9,full_time,minority,YES
32,Non-Travel,Sales,2,1,Life Sciences,Female,3,1,Sales Representative,1,Divorced,2827,1,No,12,3,3,3,1,3,1,0,contract,non-minority,YES
56,Travel_Rarely,Research & Development,4,4,Technical Degree,Female,3,5,Manager,1,Divorced,19943,4,No,13,3,4,1,28,2,5,2,full_time,non-minority,YES
29,Travel_Rarely,Research & Development,6,1,Medical,Female,3,1,Laboratory Technician,4,Married,3131,1,No,13,3,1,1,10,5,10,8,full_time,non-minority,YES
33,Travel_Rarely,Human Resources,2,3,Human Resources,Male,3,1,Human Resources,3,Married,3600,1,No,13,3,4,1,5,2,5,4,full_time,non-minority,YES
33,Travel_Frequently,Sales,25,3,Medical,Female,3,2,Sales Executive,3,Married,4539,1,No,12,3,1,1,10,3,10,7,full_time,minority,YES
36,Travel_Rarely,Research & Development,6,4,Life Sciences,Male,1,1,Laboratory Technician,3,Divorced,2741,1,No,14,3,3,1,7,4,7,7,full_time,non-minority,YES
30,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,3,2,Laboratory Technician,3,Divorced,3491,1,No,13,3,1,3,10,4,10,7,full_time,minority,YES
46,Travel_Rarely,Research & Development,2,4,Technical Degree,Male,3,2,Manufacturing Director,4,Divorced,7379,2,No,11,3,3,1,12,3,6,3,full_time,non-minority,YES
60,Travel_Rarely,Sales,7,4,Marketing,Male,4,2,Sales Executive,4,Divorced,5220,0,Yes,18,3,2,1,12,3,11,7,full_time,minority,YES
33,Travel_Rarely,Research & Development,9,3,Medical,Male,3,1,Research Scientist,4,Married,2781,0,No,13,3,2,1,15,5,14,10,full_time,minority,YES
30,Travel_Rarely,Research & Development,1,3,Medical,Male,3,1,Research Scientist,2,Married,3579,0,Yes,21,4,1,1,12,2,11,9,contract,minority,YES
35,Non-Travel,Sales,8,2,Marketing,Female,2,3,Sales Executive,4,Married,10377,4,Yes,11,3,2,1,16,6,13,2,full_time,non-minority,YES
44,Travel_Rarely,Research & Development,2,1,Life Sciences,Female,4,1,Research Scientist,4,Married,2011,1,No,13,3,4,1,10,5,10,5,full_time,minority,YES
54,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,3,4,Research Director,4,Married,17779,3,No,14,3,1,0,36,2,10,9,full_time,minority,YES
59,Travel_Rarely,Sales,3,3,Life Sciences,Female,2,2,Sales Executive,4,Single,5171,5,No,17,3,4,0,13,2,6,1,full_time,non-minority,YES
43,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,1,5,Research Director,4,Married,19740,3,No,14,3,2,1,25,2,8,7,full_time,non-minority,YES
29,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,3,2,Healthcare Representative,4,Divorced,6623,1,Yes,11,3,2,2,6,2,6,0,full_time,non-minority,YES
45,Travel_Rarely,Sales,2,3,Marketing,Female,1,5,Manager,2,Single,18824,2,Yes,16,3,1,0,26,2,24,10,full_time,non-minority,YES
46,Travel_Rarely,Sales,4,2,Marketing,Female,2,5,Manager,2,Married,18789,2,No,14,3,3,1,26,2,11,4,full_time,non-minority,YES
34,Travel_Rarely,Sales,2,3,Marketing,Female,3,2,Sales Executive,1,Single,4538,0,Yes,12,3,4,0,4,3,3,2,full_time,non-minority,YES
51,Travel_Frequently,Sales,9,3,Life Sciences,Male,3,5,Manager,2,Divorced,19847,4,Yes,24,4,1,1,31,5,29,10,full_time,non-minority,YES
34,Travel_Frequently,Human Resources,11,3,Life Sciences,Male,2,2,Human Resources,2,Married,4490,4,No,11,3,4,2,14,5,10,9,full_time,non-minority,YES
43,Travel_Rarely,Sales,4,4,Marketing,Female,2,3,Sales Executive,4,Single,10231,3,No,14,3,4,0,23,3,21,7,full_time,minority,YES
36,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,3,2,Manufacturing Director,2,Single,5410,9,Yes,11,3,4,0,18,2,16,14,full_time,non-minority,YES
